STRUCTURE,STRUCTURE_ID,ACTION,FREQ,FREQ_LABEL,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,SEX,SEX_LABEL,AGE,AGE_LABEL,URBANISATION,URBANISATION_LABEL,UNIT_MEASURE,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3,COMP_BREAKDOWN_3_LABEL,TIME_PERIOD,OBS_VALUE,AGG_METHOD,AGG_METHOD_LABEL,DECIMALS,DECIMALS_LABEL,DATABASE_ID,DATABASE_ID_LABEL,COMMENT_TS,UNIT_MULT,UNIT_MULT_LABEL,DATA_SOURCE,DATA_SOURCE_LABEL,UNIT_TYPE,UNIT_TYPE_LABEL,TIME_FORMAT,TIME_FORMAT_LABEL,COMMENT_OBS,OBS_STATUS,OBS_STATUS_LABEL,OBS_CONF,OBS_CONF_LABEL
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,BRN,Brunei Darussalam,WB_WDI_ER_H2O_FWTL_ZS,"Annual freshwater withdrawals, total (% of internal resources)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2013,1.082352941176471,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Annual freshwater withdrawals, total (% of internal resources)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,BGR,Bulgaria,WB_WDI_ER_H2O_FWTL_ZS,"Annual freshwater withdrawals, total (% of internal resources)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2013,26.03809523809524,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Annual freshwater withdrawals, total (% of internal resources)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,BFA,Burkina Faso,WB_WDI_ER_H2O_FWTL_ZS,"Annual freshwater withdrawals, total (% of internal resources)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2013,6.544,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Annual freshwater withdrawals, total (% of internal resources)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,BDI,Burundi,WB_WDI_ER_H2O_FWTL_ZS,"Annual freshwater withdrawals, total (% of internal resources)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2013,2.784294234592446,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Annual freshwater withdrawals, total (% of internal resources)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,CPV,Cabo Verde,WB_WDI_ER_H2O_FWTL_ZS,"Annual freshwater withdrawals, total (% of internal resources)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2013,32.54863376666667,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Annual freshwater withdrawals, total (% of internal resources)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,KHM,Cambodia,WB_WDI_ER_H2O_FWTL_ZS,"Annual freshwater withdrawals, total (% of internal resources)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2013,1.810945273631841,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Annual freshwater withdrawals, total (% of internal resources)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,CMR,Cameroon,WB_WDI_ER_H2O_FWTL_ZS,"Annual freshwater withdrawals, total (% of internal resources)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2013,0.3986813186813187,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Annual freshwater withdrawals, total (% of internal resources)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,CAN,Canada,WB_WDI_ER_H2O_FWTL_ZS,"Annual freshwater withdrawals, total (% of internal resources)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2013,1.308070175438597,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Annual freshwater withdrawals, total (% of internal resources)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,CAF,Central African Republic,WB_WDI_ER_H2O_FWTL_ZS,"Annual freshwater withdrawals, total (% of internal resources)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2013,0.05141844,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Annual freshwater withdrawals, total (% of internal resources)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,TCD,Chad,WB_WDI_ER_H2O_FWTL_ZS,"Annual freshwater withdrawals, total (% of internal resources)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2013,5.864000000000001,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Annual freshwater withdrawals, total (% of internal resources)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,CHL,Chile,WB_WDI_ER_H2O_FWTL_ZS,"Annual freshwater withdrawals, total (% of internal resources)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2013,3.996384180790961,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Annual freshwater withdrawals, total (% of internal resources)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,CHN,China,WB_WDI_ER_H2O_FWTL_ZS,"Annual freshwater withdrawals, total (% of internal resources)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2013,21.42984109,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Annual freshwater withdrawals, total (% of internal resources)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,COL,Colombia,WB_WDI_ER_H2O_FWTL_ZS,"Annual freshwater withdrawals, total (% of internal resources)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2013,1.021012456107226,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Annual freshwater withdrawals, total (% of internal resources)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,COM,Comoros,WB_WDI_ER_H2O_FWTL_ZS,"Annual freshwater withdrawals, total (% of internal resources)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2013,0.8333333333333334,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Annual freshwater withdrawals, total (% of internal resources)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,COD,"Congo, Dem. Rep.",WB_WDI_ER_H2O_FWTL_ZS,"Annual freshwater withdrawals, total (% of internal resources)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2013,0.075955556,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Annual freshwater withdrawals, total (% of internal resources)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,COG,"Congo, Rep.",WB_WDI_ER_H2O_FWTL_ZS,"Annual freshwater withdrawals, total (% of internal resources)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2013,0.020720721,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Annual freshwater withdrawals, total (% of internal resources)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,CRI,Costa Rica,WB_WDI_ER_H2O_FWTL_ZS,"Annual freshwater withdrawals, total (% of internal resources)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2013,2.182407965,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Annual freshwater withdrawals, total (% of internal resources)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,CIV,Cote d'Ivoire,WB_WDI_ER_H2O_FWTL_ZS,"Annual freshwater withdrawals, total (% of internal resources)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2013,1.568222569234774,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Annual freshwater withdrawals, total (% of internal resources)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,HRV,Croatia,WB_WDI_ER_H2O_FWTL_ZS,"Annual freshwater withdrawals, total (% of internal resources)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2013,1.668190981432361,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Annual freshwater withdrawals, total (% of internal resources)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,CUB,Cuba,WB_WDI_ER_H2O_FWTL_ZS,"Annual freshwater withdrawals, total (% of internal resources)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2013,18.25288562434418,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Annual freshwater withdrawals, total (% of internal resources)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,CYP,Cyprus,WB_WDI_ER_H2O_FWTL_ZS,"Annual freshwater withdrawals, total (% of internal resources)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2013,26.51282051282051,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Annual freshwater withdrawals, total (% of internal resources)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,CZE,Czechia,WB_WDI_ER_H2O_FWTL_ZS,"Annual freshwater withdrawals, total (% of internal resources)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2013,12.54980988593156,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Annual freshwater withdrawals, total (% of internal resources)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,DNK,Denmark,WB_WDI_ER_H2O_FWTL_ZS,"Annual freshwater withdrawals, total (% of internal resources)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2013,16.81666666666667,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Annual freshwater withdrawals, total (% of internal resources)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,DJI,Djibouti,WB_WDI_ER_H2O_FWTL_ZS,"Annual freshwater withdrawals, total (% of internal resources)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2013,6.333333333333334,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Annual freshwater withdrawals, total (% of internal resources)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,DMA,Dominica,WB_WDI_ER_H2O_FWTL_ZS,"Annual freshwater withdrawals, total (% of internal resources)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2013,10,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Annual freshwater withdrawals, total (% of internal resources)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,DOM,Dominican Republic,WB_WDI_ER_H2O_FWTL_ZS,"Annual freshwater withdrawals, total (% of internal resources)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2013,30.37021276595744,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Annual freshwater withdrawals, total (% of internal resources)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,ECU,Ecuador,WB_WDI_ER_H2O_FWTL_ZS,"Annual freshwater withdrawals, total (% of internal resources)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2013,2.241365280289331,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Annual freshwater withdrawals, total (% of internal resources)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,EGY,"Egypt, Arab Rep.",WB_WDI_ER_H2O_FWTL_ZS,"Annual freshwater withdrawals, total (% of internal resources)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2013,7300,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Annual freshwater withdrawals, total (% of internal resources)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,SLV,El Salvador,WB_WDI_ER_H2O_FWTL_ZS,"Annual freshwater withdrawals, total (% of internal resources)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2013,13.55086372360844,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Annual freshwater withdrawals, total (% of internal resources)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,GNQ,Equatorial Guinea,WB_WDI_ER_H2O_FWTL_ZS,"Annual freshwater withdrawals, total (% of internal resources)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2013,0.076153846,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Annual freshwater withdrawals, total (% of internal resources)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,ERI,Eritrea,WB_WDI_ER_H2O_FWTL_ZS,"Annual freshwater withdrawals, total (% of internal resources)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2013,20.78571428571428,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Annual freshwater withdrawals, total (% of internal resources)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,EST,Estonia,WB_WDI_ER_H2O_FWTL_ZS,"Annual freshwater withdrawals, total (% of internal resources)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2013,13.75295043273013,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Annual freshwater withdrawals, total (% of internal resources)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,SWZ,Eswatini,WB_WDI_ER_H2O_FWTL_ZS,"Annual freshwater withdrawals, total (% of internal resources)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2013,40.45454545454545,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Annual freshwater withdrawals, total (% of internal resources)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,ETH,Ethiopia,WB_WDI_ER_H2O_FWTL_ZS,"Annual freshwater withdrawals, total (% of internal resources)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2013,8.045312965737706,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Annual freshwater withdrawals, total (% of internal resources)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,FJI,Fiji,WB_WDI_ER_H2O_FWTL_ZS,"Annual freshwater withdrawals, total (% of internal resources)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2013,0.2973730297723293,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Annual freshwater withdrawals, total (% of internal resources)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,FIN,Finland,WB_WDI_ER_H2O_FWTL_ZS,"Annual freshwater withdrawals, total (% of internal resources)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2013,3.344485981308411,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Annual freshwater withdrawals, total (% of internal resources)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,FRA,France,WB_WDI_ER_H2O_FWTL_ZS,"Annual freshwater withdrawals, total (% of internal resources)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2013,13.5785,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Annual freshwater withdrawals, total (% of internal resources)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,GAB,Gabon,WB_WDI_ER_H2O_FWTL_ZS,"Annual freshwater withdrawals, total (% of internal resources)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2013,0.084817073,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Annual freshwater withdrawals, total (% of internal resources)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,GMB,"Gambia, The",WB_WDI_ER_H2O_FWTL_ZS,"Annual freshwater withdrawals, total (% of internal resources)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2013,3.386666666666666,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Annual freshwater withdrawals, total (% of internal resources)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,GEO,Georgia,WB_WDI_ER_H2O_FWTL_ZS,"Annual freshwater withdrawals, total (% of internal resources)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2013,2.883569155341476,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Annual freshwater withdrawals, total (% of internal resources)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,DEU,Germany,WB_WDI_ER_H2O_FWTL_ZS,"Annual freshwater withdrawals, total (% of internal resources)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2013,23.66915887850467,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Annual freshwater withdrawals, total (% of internal resources)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,GHA,Ghana,WB_WDI_ER_H2O_FWTL_ZS,"Annual freshwater withdrawals, total (% of internal resources)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2013,4.41460396,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Annual freshwater withdrawals, total (% of internal resources)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,GRC,Greece,WB_WDI_ER_H2O_FWTL_ZS,"Annual freshwater withdrawals, total (% of internal resources)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2013,17.11206896551724,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Annual freshwater withdrawals, total (% of internal resources)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,GRD,Grenada,WB_WDI_ER_H2O_FWTL_ZS,"Annual freshwater withdrawals, total (% of internal resources)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2013,6.8222222,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Annual freshwater withdrawals, total (% of internal resources)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,GTM,Guatemala,WB_WDI_ER_H2O_FWTL_ZS,"Annual freshwater withdrawals, total (% of internal resources)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2013,3.044047619047619,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Annual freshwater withdrawals, total (% of internal resources)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,GIN,Guinea,WB_WDI_ER_H2O_FWTL_ZS,"Annual freshwater withdrawals, total (% of internal resources)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2013,0.3400272294247788,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Annual freshwater withdrawals, total (% of internal resources)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,GNB,Guinea-Bissau,WB_WDI_ER_H2O_FWTL_ZS,"Annual freshwater withdrawals, total (% of internal resources)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2013,1.09375,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Annual freshwater withdrawals, total (% of internal resources)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
